,incident_num,lat,lng
734,E18010000788,32.820808,-117.276762
735,E18010000789,32.903201,-117.151583
736,E18010000790,32.754060,-117.135746
737,E18010000791,32.790763,-117.255089
738,E18010000792,32.858113,-117.256038
739,E18010000793,32.583768,-117.061689
740,E18010000794,32.921243,-117.219956
741,E18010000795,32.547612,-117.044990
742,E18010000796,32.708357,-117.160118
743,E18010000797,32.693954,-117.108121
744,E18010000798,32.754549,-117.155905
745,E18010000799,32.792205,-117.243320
746,E18010000800,32.913995,-117.135959
747,E18010000801,32.950917,-117.152022
748,E18010000802,32.755382,-117.136167
749,E18010000803,32.704445,-117.034733
750,E18010000804,32.767134,-117.095280
751,E18010000805,32.727189,-117.166659
752,E18010000806,32.731575,-117.108027
753,E18010000807,32.710569,-117.150577
754,E18010000808,32.912720,-117.146806
755,E18010000810,32.942646,-117.240767
756,E18010000811,32.845112,-117.126828
757,E18010000812,32.782272,-117.079403
758,E18010000813,32.710417,-117.164711
759,E18010000814,32.698026,-117.139315
760,E18010000815,33.017807,-117.114336
761,E18010000816,32.695931,-117.133815
762,E18010000817,32.850118,-117.193375
763,E18010000818,32.810524,-117.259879
764,E18010000819,32.743800,-117.127154
765,E18010000820,32.763170,-117.167850
766,E18010000821,32.709523,-117.168739
767,E18010000822,32.903503,-117.116055
768,E18010000823,32.565976,-117.066729
769,E18010000824,32.769451,-117.170218
770,E18010000825,32.820908,-117.186119
771,E18010000826,32.715738,-117.161084
772,E18010000827,32.751378,-117.091187
773,E18010000828,32.909511,-117.159492
774,E18010000829,32.755296,-117.115787
775,E18010000830,32.767540,-117.147283
776,E18010000831,32.923677,-117.132561
777,E18010000832,32.716818,-117.157446
778,E18010000833,32.679921,-117.046369
779,E18010000834,32.742975,-117.177045
780,E18010000835,32.736544,-117.060023
781,E18010000836,32.825763,-117.272199
782,E18010000837,32.708347,-117.160108
783,E18010000838,32.835252,-117.182672
784,E18010000839,33.019304,-117.120098
785,E18010000841,32.765663,-117.035940
786,E18010000842,32.820227,-117.175755
787,E18010000843,32.748695,-117.213577
788,E18010000844,32.734382,-117.144123
789,E18010000845,32.719919,-117.169190
790,E18010000846,32.800984,-117.249019
791,E18010000847,32.850118,-117.193375
792,E18010000848,32.801324,-117.039808
793,E18010000849,32.718071,-117.161723
794,E18010000850,32.757470,-117.211101
795,E18010000851,32.736607,-117.161254
796,E18010000852,32.741737,-117.160712
797,E18010000853,33.012714,-117.146953
798,E18010000854,32.771070,-117.093130
799,E18010000855,32.738419,-117.097667
800,E18010000856,32.710464,-117.149435
801,E18010000857,32.708380,-117.154131
802,E18010000858,32.705903,-117.078383
803,E18010000860,32.581857,-117.045469
804,E18010000861,32.808611,-117.247470
805,E18010000862,32.748697,-117.244199
806,E18010000863,32.764536,-117.197820
807,E18010000864,32.909515,-117.150810
808,E18010000865,32.819931,-117.181464
809,E18010000866,32.715824,-117.160285
810,E18010000867,32.802190,-117.243559
811,E18010000868,32.690678,-117.102512
812,E18010000869,32.804567,-117.152768
813,E18010000870,32.790964,-117.236234
814,E18010000871,32.717770,-117.166815
815,E18010000872,32.696121,-117.072738
816,E18010000873,32.701481,-117.076685
817,E18010000874,32.730620,-117.159409
818,E18010000875,32.819571,-117.274911
819,E18010000876,32.805830,-117.127812
820,E18010000877,32.713776,-117.159969
821,E18010000879,32.755296,-117.220140
822,E18010000880,32.706287,-117.153437
823,E18010000882,32.696175,-117.131635
824,E18010000883,32.798070,-117.240313
825,E18010000884,32.574894,-117.065203
826,E18010000885,32.949983,-117.232314
827,E18010000886,32.715766,-117.149488
828,E18010000887,32.790798,-117.091903
829,E18010000888,32.717926,-117.162871
830,E18010000889,32.701417,-117.066498
831,E18010000890,32.797946,-117.240275
832,E18010000891,32.964614,-117.234093
833,E18010000892,32.576045,-117.043556
834,E18010000893,32.730620,-117.159409
835,E18010000894,32.724399,-117.127415
836,E18010000895,32.759026,-117.115212
837,E18010000896,32.725540,-117.125719
838,E18010000897,32.703897,-117.038999
839,E18010000898,32.749953,-117.083562
840,E18010000899,32.706530,-117.139845
841,E18010000900,32.801667,-117.012913
842,E18010000901,32.800542,-117.229335
843,E18010000902,32.697577,-117.131522
844,E18010000903,32.733401,-117.106915
845,E18010000904,32.809844,-117.129380
846,E18010000905,32.715753,-117.153414
847,E18010000906,32.755296,-117.115787
848,E18010000907,32.703404,-117.117032
849,E18010000909,32.569271,-117.066740
850,E18010000910,32.711842,-117.159364
851,E18010000911,32.755805,-117.109598
852,E18010000913,32.840588,-117.193252
853,E18010000914,32.792925,-117.088792
854,E18010000915,32.757115,-117.103996
855,E18010000916,32.809860,-117.131776
856,E18010000917,32.713871,-117.173189
857,E18010000918,32.722117,-117.159458
858,E18010000919,32.747125,-117.065798
859,E18010000920,32.735313,-117.101337
860,E18010000921,32.730098,-117.224918
861,E18010000922,32.819769,-117.212688
862,E18010000923,32.730358,-117.222687
863,E18010000924,32.753192,-117.101936
864,E18010000925,32.591519,-117.075399
865,E18010000926,32.726639,-117.222514
866,E18010000927,32.829740,-117.269157
867,E18010000928,32.551731,-116.942131
868,E18010000929,32.580666,-117.092696
869,E18010000931,32.791084,-117.101464
870,E18010000932,32.836050,-117.275362
871,E18010000933,32.843664,-117.247308
872,E18010000934,32.728974,-117.218828
873,E18010000935,32.743620,-117.221933
874,E18010000936,32.885637,-117.212543
875,E18010000938,32.705974,-117.152243
876,E18010000939,32.800650,-117.154586
877,E18010000940,32.800729,-117.241160
878,E18010000941,32.705922,-117.085075
879,E18010000942,32.720071,-117.163944
880,E18010000943,33.032029,-117.081200
881,E18010000944,32.799461,-117.237914
882,E18010000945,32.744237,-117.132816
883,E18010000946,32.902196,-117.155509
884,E18010000947,32.904888,-117.215004
885,E18010000948,32.752176,-117.215009
886,E18010000949,32.715654,-117.168306
887,E18010000950,32.934208,-117.255454
888,E18010000951,32.744047,-117.104527
889,E18010000952,32.719024,-117.127513
890,E18010000953,32.799461,-117.237914
891,E18010000954,32.821824,-117.158694
892,E18010000955,32.696175,-117.131635
893,E18010000956,32.697685,-117.097236
894,E18010000957,32.758978,-117.079469
895,E18010000958,32.782213,-117.105819
896,E18010000959,32.771848,-117.144493
897,E18010000960,32.731232,-117.161241
898,E18010000961,32.802317,-117.153330
899,E18010000962,32.706287,-117.144899
900,E18010000963,32.973807,-117.143510
901,E18010000964,32.973274,-117.095851
902,E18010000965,32.719884,-117.163860
903,E18010000966,32.718071,-117.161723
904,E18010000967,32.874095,-117.207493
905,E18010000968,32.693708,-117.052609
906,E18010000969,32.819414,-117.181871
907,E18010000970,32.840553,-117.280583
908,E18010000971,32.745903,-117.102071
909,E18010000972,32.584244,-117.035581
910,E18010000973,32.725103,-117.162970
911,E18010000974,32.749940,-117.167261
912,E18010000975,32.708214,-117.159333
913,E18010000976,32.569170,-117.084042
914,E18010000977,32.755182,-117.212308
915,E18010000979,32.709526,-117.130227
916,E18010000980,32.591519,-117.075399
917,E18010000981,32.840246,-117.273753
918,E18010000982,32.545300,-117.030612
919,E18010000984,32.565976,-117.066729
920,E18010000985,32.763550,-117.195212
921,E18010000986,32.745903,-117.102071
922,E18010000987,32.715945,-117.164017
923,E18010000988,32.734747,-117.129334
924,E18010000989,32.569415,-117.068689
925,E18010000991,32.754922,-117.081432
926,E18010000992,32.737653,-117.161246
927,E18010000993,32.710490,-117.057997
928,E18010000994,32.731379,-117.163942
929,E18010000995,32.747836,-117.111049
930,E18010000996,32.706530,-117.139845
931,E18010000997,32.797460,-117.215830
932,E18010000998,32.977912,-117.134806
933,E18010001000,32.740519,-117.226939
934,E18010001001,32.561507,-117.062418
935,E18010001002,32.784398,-117.252852
936,E18010001003,33.200037,-117.242536
937,E18010001004,32.750235,-117.150878
938,E18010001005,32.755291,-117.113621
939,E18010001006,32.705178,-117.143668
940,E18010001007,33.020294,-117.071588
941,E18010001008,32.809860,-117.131776
942,E18010001009,32.762928,-117.090441
943,E18010001010,32.702094,-117.148741
944,E18010001011,32.544462,-117.037179
945,E18010001012,32.753152,-117.097623
946,E18010001013,32.857072,-117.205404
947,E18010001014,32.691744,-117.102517
948,E18010001015,32.749905,-117.243170
949,E18010001016,32.735016,-117.150902
950,E18010001017,32.981085,-117.079000
951,E18010001018,32.692789,-117.133795
952,E18010001019,32.745705,-117.111947
953,E18010001021,32.789935,-117.088948
954,E18010001022,32.912604,-117.232239
955,E18010001023,32.708481,-117.161954
956,E18010001024,32.752885,-117.228655
957,E18010001025,32.707087,-117.078792
958,E18010001026,32.751294,-117.249906
959,E18010001027,32.789367,-117.065766
960,E18010001028,32.766680,-117.063095
961,E18010001029,32.766680,-117.063095
962,E18010001030,32.739272,-117.129329
963,E18010001031,32.706279,-117.146723
964,E18010001032,32.801667,-117.012913
965,E18010001033,32.695969,-117.127617
966,E18010001034,32.801829,-117.076593
967,E18010001035,32.748490,-117.155191
968,E18010001036,32.820227,-117.175755
969,E18010001038,32.554590,-116.938007
970,E18010001039,32.725103,-117.162970
971,E18010001040,32.591519,-117.075399
972,E18010001041,32.846412,-117.243633
973,E18010001042,32.770353,-117.188349
974,E18010001043,32.701271,-117.112881
975,E18010001044,32.755406,-117.130193
976,E18010001045,32.698334,-117.129855
977,E18010001046,32.801880,-117.258618
978,E18010001047,32.730620,-117.159409
979,E18010001048,32.719212,-117.133305
980,E18010001049,32.803517,-117.255644
981,E18010001050,32.725197,-117.062486
982,E18010001051,32.703536,-117.036544
983,E18010001052,32.706287,-117.144899
984,E18010001054,32.970260,-117.190364
985,E18010001055,32.712783,-117.160916
986,E18010001058,32.584066,-117.067813
987,E18010001059,32.879572,-117.161521
988,E18010001060,32.742570,-117.080628
989,E18010001061,32.841988,-117.197586
990,E18010001062,32.924598,-117.108101
991,E18010001063,32.738208,-117.109533
992,E18010001064,32.868200,-117.210890
993,E18010001065,32.721726,-117.253614
994,E18010001066,32.714055,-117.155841
995,E18010001067,32.835232,-117.178724
996,E18010001068,32.893766,-117.201996
997,E18010001069,32.929823,-117.195305
998,E18010001070,32.803102,-117.010562
999,E18010001071,32.698334,-117.129855
1000,E18010001072,32.715738,-117.161084
1001,E18010001073,32.759578,-117.176796
1002,E18010001074,32.821203,-117.173673
1003,E18010001075,32.719996,-117.160364
1004,E18010001076,32.701271,-117.112881
1005,E18010001077,32.800457,-117.165390
1006,E18010001078,32.932285,-117.103182
1007,E18010001079,32.584643,-117.065701
1008,E18010001080,32.581909,-117.082114
1009,E18010001081,32.829545,-117.200749
1010,E18010001082,32.974406,-117.233419
1011,E18010001084,32.756453,-117.100820
1012,E18010001085,32.829545,-117.200749
1013,E18010001086,32.770882,-117.158022
1014,E18010001087,32.728722,-117.157554
1015,E18010001088,32.698051,-117.129492
1016,E18010001089,32.843179,-117.273384
1017,E18010001091,32.693738,-117.085033
1018,E18010001092,32.842222,-117.273422
1019,E18010001094,32.778572,-117.131390
1020,E18010001096,32.715738,-117.161084
1021,E18010001097,32.718861,-117.158751
1022,E18010001098,32.790083,-117.099610
1023,E18010001099,32.889540,-117.178790
1024,E18010001101,32.754065,-117.133862
1025,E18010001102,32.558518,-116.988404
1026,E18010001103,32.766708,-117.207298
1027,E18010001104,32.734747,-117.129334
1028,E18010001105,32.698051,-117.129492
1029,E18010001106,32.769549,-117.180890
1030,E18010001107,32.696112,-117.127176
1031,E18010001109,32.765059,-117.238124
1032,E18010001110,32.748932,-117.192587
1033,E18010001111,33.005229,-117.092178
1034,E18010001112,32.793804,-117.045942
1035,E18010001113,32.748251,-117.162754
1036,E18010001114,32.750809,-117.195455
1037,E18010001115,32.906058,-117.124418
1038,E18010001116,32.952870,-117.227715
1039,E18010001118,32.744181,-117.151226
1040,E18010001119,32.684600,-117.240263
1041,E18010001120,32.713776,-117.159969
1042,E18010001121,32.720055,-117.160818
1043,E18010001123,32.821678,-117.106482
1044,E18010001124,32.581207,-117.028875
1045,E18010001125,32.749821,-117.205957
1046,E18010001126,32.545300,-117.030612
1047,E18010001127,32.732951,-117.088323
1048,E18010001128,32.693193,-117.102453
1049,E18010001129,32.809787,-117.140209
1050,E18010001130,32.731232,-117.161241
1051,E18010001132,32.715780,-117.153838
1052,E18010001133,32.706304,-117.151893
1053,E18010001134,32.715766,-117.088001
1054,E18010001135,32.715766,-117.088001
1055,E18010001136,32.708109,-117.153841
1056,E18010001138,32.854446,-117.257819
1057,E18010001139,32.749637,-117.099824
1058,E18010001140,32.747437,-117.142192
1059,E18010001141,32.705930,-117.093661
1060,E18010001142,32.711481,-117.060044
1061,E18010001143,32.772007,-117.152781
1062,E18010001144,32.711541,-117.152817
1063,E18010001146,32.803577,-117.113778
1064,E18010001147,32.733414,-117.146084
1065,E18010001148,32.910122,-117.124313
1066,E18010001149,32.565976,-117.066729
1067,E18010001150,32.801273,-117.236509
1068,E18010001151,32.565976,-117.066729
1069,E18010001152,32.711744,-117.161956
1070,E18010001153,32.744517,-117.085986
1071,E18010001155,32.810377,-117.178612
1072,E18010001156,32.714797,-117.138189
1073,E18010001157,32.831119,-117.192373
1074,E18010001158,32.569170,-117.084042
1075,E18010001159,32.792464,-117.191414
1076,E18010001160,33.001349,-117.075350
1077,E18010001161,32.716893,-117.133797
1078,E18010001162,32.731379,-117.163942
1079,E18010001163,32.798293,-117.189197
1080,E18010001164,32.700575,-117.066836
1081,E18010001165,32.732951,-117.088323
1082,E18010001166,32.814698,-117.110204
1083,E18010001167,32.738705,-117.162162
1084,E18010001168,32.719960,-117.154237
1085,E18010001170,32.740927,-117.245580
1086,E18010001172,32.802827,-117.249590
1087,E18010001173,32.823626,-117.153155
1088,E18010001174,32.748710,-117.153314
1089,E18010001175,32.793299,-117.095451
1090,E18010001176,32.755522,-117.128971
1091,E18010001177,32.773453,-117.250110
1092,E18010001178,32.925444,-117.142588
1093,E18010001179,32.703790,-117.147636
1094,E18010001180,32.712507,-117.140261
1095,E18010001181,32.731232,-117.161241
1096,E18010001182,32.832861,-117.148895
1097,E18010001183,32.740767,-117.253688
1098,E18010001184,32.712462,-117.149461
1099,E18010001185,32.753890,-117.205749
1100,E18010001186,32.750334,-117.137578
1101,E18010001187,32.913660,-117.144802
1102,E18010001189,32.913660,-117.144802
1103,E18010001190,32.702746,-117.047493
1104,E18010001191,32.707398,-117.138125
1105,E18010001192,32.709529,-117.131125
1106,E18010001193,32.556995,-117.066095
1107,E18010001194,32.715738,-117.161084
1108,E18010001195,32.715738,-117.161084
1109,E18010001196,32.715738,-117.161084
1110,E18010001197,32.832923,-117.103883
1111,E18010001198,32.747534,-117.198621
1112,E18010001199,32.580637,-117.099515
1113,E18010001200,32.712462,-117.149461
1114,E18010001201,32.802622,-117.216465
1115,E18010001202,32.934548,-117.255538
1116,E18010001203,32.706530,-117.139845
1117,E18010001204,32.713845,-117.121629
1118,E18010001205,32.963988,-117.232466
1119,E18010001206,32.744953,-117.236312
1120,E18010001207,32.773990,-117.140728
1121,E18010001208,32.811799,-117.200921
1122,E18010001209,32.771982,-117.201502
1123,E18010001210,32.818478,-117.046519
1124,E18010001211,32.707300,-117.159222
1125,E18010001212,32.752221,-117.155212
1126,E18010001213,32.740109,-117.228971
1127,E18010001214,32.747459,-117.153442
1128,E18010001215,32.877043,-117.216227
1129,E18010001216,32.709411,-117.151881
1130,E18010001217,32.701201,-117.127343
1131,E18010001218,32.738989,-117.177456
1132,E18010001219,32.704906,-117.043842
1133,E18010001220,32.706287,-117.153437
1134,E18010001221,32.546324,-117.040384
1135,E18010001222,32.756358,-117.090077
1136,E18010001223,32.924205,-117.119232
1137,E18010001224,32.825516,-117.271169
1138,E18010001225,32.706299,-117.150366
1139,E18010001226,32.807020,-117.224841
1140,E18010001227,32.784948,-117.110411
1141,E18010001228,32.755761,-117.133473
1142,E18010001230,32.694527,-117.087907
1143,E18010001231,32.956791,-117.093516
1144,E18010001232,32.797378,-117.255992
1145,E18010001233,32.784948,-117.110411
1146,E18010001234,32.695697,-117.025770
1147,E18010001235,32.569608,-117.036808
1148,E18010001236,32.821300,-117.274190
1149,E18010001237,32.906644,-117.177106
1150,E18010001238,32.784398,-117.252852
1151,E18010001239,32.753117,-117.091166
1152,E18010001240,32.900846,-117.242719
